ifam,ID,OnlineManual13,isOut,whyOut,sex,zygosity,tn_BFI1,tn_BFI2,tn_BFI3,tn_BFI4,tn_BFI5,tn_BFI6,tn_BFI7,tn_BFI8,tn_BFI9,tn_BFI10,tn_BFI11,tn_BFI12,tn_BFI13,tn_BFI14,tn_BFI15,tn_BFI16,tn_BFI17,tn_BFI18,tn_BFI19,tn_BFI20,tn_BFI21,tn_BFI22,tn_BFI23,tn_BFI24,tn_BFI25,tn_BFI26,tn_BFI27,tn_BFI28,tn_BFI29,tn_BFI30,tn_BFI31,tn_BFI32,tn_BFI33,tn_BFI34,tn_BFI35,tn_BFI36,tn_BFI37,tn_BFI38,tn_BFI39,tn_BFI40,tn_BFI41,tn_BFI42,tn_BFI43,tn_BFI44,tn_PDS3,tn_PDS4,tn_PDS5,tn_PDS6_Female,tn_PDS7_Male,tn_PDS8_Female,tn_PDS9_Male,tn_PDS10_Female,tn_PDS12_Male,EMPQ_emotional,EMPQ_cognitive,EMPQ_IRI_motiv,tn_BFI6_Rev,tn_BFI21_Rev,tn_BFI31_Rev,tn_BFI2_Rev,tn_BFI12_Rev,tn_BFI27_Rev,tn_BFI37_Rev,tn_BFI8_Rev,tn_BFI18_Rev,tn_BFI23_Rev,tn_BFI43_Rev,tn_BFI9_Rev,tn_BFI24_Rev,tn_BFI34_Rev,tn_BFI35_Rev,tn_BFI41_Rev,EXTRAVERSION,AGREEABLE,CONSCIENTIOUS,NEUROTICISM,OPENESS
3292,4,0,0, ,2,2,5,2,4,2,5,4,5,4,4,5,5,3,5,3,4,4,4,4,4,5,1,5,4,4,4,5,2,4,4,5,1,5,5,4,3,5,3,4,5,5,5,4,4,3,3,3,2,2, ,4, ,1, ,3.72727272727273,4.55555555555556,4.33333333333333,2,5,5,4,3,4,3,2,2,2,2,2,2,2,3,1,4.5,4.11111111111111,3.33333333333333,3,4
3293,1,0,0, ,1,2,4,2,5,1,2, ,4,1,2,5,5,1,4,5,4,4,3,2,5,5,2,5,3,5,4,5,1,4,2,5,5,4,5,2,5,5,3,5,5,5,1,4,1,5,1,2,3, ,2, ,2, ,3,3.3,4.22222222222222,4.83333333333333, ,4,1,4,5,5,3,5,4,3,5,4,1,4,1,5,4,4.11111111111111,4.44444444444444,3.375,4.1
3293,4,0,0, ,1,2,4,4,5,1,5,4,4,4,3,5,4,1,5,5,5,4,3,2,4,4,3,4,4,5,5,5,2,5,1,3,4,4,5,3,5,5,1,4,1,5,5,3,4,1,3,3,3, ,2, ,3, ,2,1.54545454545455,4.11111111111111,3.16666666666667,2,3,2,2,5,4,5,2,4,2,2,3,1,3,1,1,3.625,3.77777777777778,3.77777777777778,2.375,3.5
3295,1,0,0, ,2,3,3,2,3,2,1,3,3,1,4,2,4,3,4,5,4,3,3,4,4,3,5,3,3,2,2,4,2,3,3,3,5,5,4,4,4,4,3,3,4,2,4,3,2,3,2,3,2,2, ,4, ,1, ,2.90909090909091,3,3.5,3,1,1,4,3,4,3,5,2,3,4,2,4,2,2,2,2.875,3.44444444444444,3.44444444444444,3.25,2.4
3295,4,0,0, ,1,3,4,3,3,3,5,3,3,5,4,5,5,3,5,4,5,4,3,4,4,5,3,4,4,3,5,4,4,3,5,5,4,3,3,2,4,3,4,3,2,5,3,3,4,5,3,2,2, ,3, ,2, ,3,3.7,4,3.83333333333333,3,3,2,3,3,2,2,1,2,2,2,2,3,4,2,3,3.5,2.88888888888889,2.66666666666667,3.375,4.5
3296,1,0,0, ,1,2,4,1,4,1,5,4,5,4,4,5,4,1,4,4,5,3,5,3,3,5,2,5,1,2,5,2,1,4,1,5,2,5,5,4,2,5,1,3,2,3,1,4,2,5, , , , , , , , , ,4.27272727272727,4.44444444444444,4.33333333333333,2,4,4,5,5,5,5,2,3,5,4,2,4,2,4,5,3.5,4.88888888888889,3.77777777777778,2.375,4.7
3296,4,0,0, ,1,2,2,2,4,2,3,4,4,2,2,4,4,1,4,4,4,3,5,2,4,4,4,4,3,3,4,3,1,4,1,3,3,4,4,2,3,5,1,4,1,3,4,4,2,2, , , , , , , , , ,3.63636363636364,4,4.33333333333333,2,2,3,4,5,5,5,4,4,3,4,4,3,4,3,2,3,4.44444444444444,3.88888888888889,2.875,3.2
3299,1,0,0, ,2,2,5,2,5,1,5,4,5,5,5,5,5,1,5,4,4,3,5,4,3,5,3,4,5,1,4,5,1,5,4,5,5,5,5,3,3,5,1,4,2,5,5,4,2,3,3,3,2,2, ,4, ,1, ,4.45454545454545,4.11111111111111,3.83333333333333,2,3,1,4,5,5,5,1,2,1,4,1,5,3,3,1,3.625,4.66666666666667,3.55555555555556,2.875,4
3299,4,0,0, ,2,2,2,3,5,3,5,3,5,4,2,5,3,2,5,5,4,3,3,1,5,5,4,4,1,3,4,5,3,5,4,5,4,4,5,1,3,4,2,4,4,5,1,4,2,4,2,3,3,3, ,3, ,4, ,3.54545454545455,4,3.5,3,2,2,3,4,3,4,2,5,5,4,4,3,5,3,5,3,3.77777777777778,4.44444444444444,4.125,4.5
3301,1,0,0, ,1,2,3,4,5,1,4,5,3,2,4,5,2,1,4,3,5,3,2,1,2,3,4,2,2,4,4,4,4,5,3,4,4,4,5,4,4,4,3,4,2,4,4,3,1,3,3,3,4, ,2, ,1, ,3,2.81818181818182,3.44444444444444,3.33333333333333,1,2,2,2,5,2,3,4,5,4,5,2,2,2,2,2,2.625,2.88888888888889,4.55555555555556,2.125,3.6
3301,4,0,0, ,1,2,4,5,5,1,4,4,4,2,3,5,3,1,5,4,5,3,5,3,4,5,3,3,3,4,5,3,3,5,2,4,4,4,5,3,3,3,1,4,2,5,4,3,2,3,3,3,2, ,1, ,3, ,2,3.36363636363636,4.33333333333333,4.33333333333333,2,3,2,1,5,3,5,4,3,3,4,3,2,3,3,2,2.875,3.66666666666667,4.22222222222222,2.625,4.1
3303,1,0,0, ,2,3,4,3,3,1,3,3,2,4,3,5,4,1,4,4,4,3,5,4,2,5,1,5,4,4,3,5,1,2,2,5,1,4,3,2,4,5,1,3,2,5,4,4,2,4,3,4,3,3, ,3, ,4, ,3.90909090909091,4,3.83333333333333,3,5,5,3,5,5,5,2,2,2,4,3,2,4,2,2,4.25,4.22222222222222,2.77777777777778,2.5,3.8
3303,4,0,0, ,1,3,4,1,5,1,3,3,4,2,5,3,5,1,5,2,4,3,3,1,1,4,2,4,1,5,3,5,1,5,3,2,1,4,5,5,4,5,1,3,1,2,1,4,1,1,3,1,2, ,1, ,1, ,4,2.36363636363636,3.66666666666667,3.5,3,4,5,5,5,5,5,4,5,5,5,1,1,1,2,5,4.25,4.33333333333333,4.66666666666667,1.375,2.9
3307,1,0,0, ,2,2,3,2,3,1,3,4,5,1,5,3,3,1,4,3,4,3,4,1,5,4,3,4,2,4,3,2,2,3,3,1,5,5,4,3,2,5,3,2,2,3,3,5,2,3, , , , , , , , , ,3.81818181818182,4.11111111111111,3.5,2,3,1,4,5,4,3,5,5,4,4,1,2,3,4,3,2.75,4.33333333333333,3.77777777777778,2.5,3.1
3307,4,0,0, ,2,2,3,4,3,2,4,5,3,2,1,5,3,2,5,4,4,3,2,3,4,5,5,3,4,2,4,5,4,2,4,3,4,4,3,2,4,4,2,3,4,5,2,3,4,3, , , , , , , , , ,3.1,3.71428571428571,3.5,1,1,2,2,4,2,4,4,3,2,2,5,4,4,2,4,2.75,3,3,3.875,3.9
3313,1,0,0, ,2,3,3,3,3,3,4,5,4,4,3,4,4,1,5,3,4,3,5,4,5,4,4,5,4,3,4,4,4,3,4,5,4,5,4,3,4,4,3,4,2,4,5,5,4,5,2,3,2,2, ,3, ,4, ,4.09090909090909,5,5,1,2,2,3,5,2,3,2,2,2,2,3,3,3,2,1,2.875,4.11111111111111,3,3.25,3.7
3313,4,0,0, ,1,3,4,3,2,4,4,2,4,3,2,4,4,2,2,4,5,4,4,3,4,4,2,4,4,2,4,3,4,3,4,4,4,4,4,2,3,3,2,3,4,4,4,3,4,2,2,2,3, ,2, ,2, ,2,3.36363636363636,3.11111111111111,3.33333333333333,4,4,2,3,4,2,4,3,3,2,2,4,4,4,3,2,3.5,3.55555555555556,2.66666666666667,4,3.6
3314,1,0,0, ,2,3,4,2,5,4,4,5,4,4,2,5,5,1,5,5,4,5,5,1,5,5,4,4,2,3,4,3,3,4,3,4,4,4,3,2,1,3,3,4,3,3,4,3,2,4,3,3,4,3, ,3, ,4, ,3.90909090909091,3.88888888888889,3.83333333333333,1,2,2,4,5,3,3,2,5,4,4,4,3,4,5,2,3.125,3.88888888888889,4,3.875,4
3314,4,0,0, ,1,3,3,1,5,1,4,5,4,2,2,5,2,1,4,5,4,3,4,1,5,5,5,5,4,2,5,4,2,5,1,5,5,5,5,1,1,4,2,4,3,5,2,4,3,4,3,3,3, ,4, ,2, ,4,3.36363636363636,4.33333333333333,3.66666666666667,1,1,1,5,5,4,4,4,5,2,3,4,4,5,5,4,2.375,4.44444444444444,4.11111111111111,3.5,4.6
3315,1,0,0, ,2,2,2,2,5,1,3,5,5,2,3,4,4,1,5,2,4,4,5,1,4,4,5,5,1,2,3,2,1,4,2,5,5,5,5,3,4,5,4,4,2,3,2,4,3,5,4,3,3,3, ,2, ,4, ,3.81818181818182,4.33333333333333,4,1,1,1,4,5,5,2,4,5,5,3,3,4,3,2,4,2.5,4.44444444444444,4.44444444444444,2.625,3.7
3315,4,0,0, ,2,2,4,4,5,2,3,4,3,2,3,5,5,1,5,5,3,3,5,5,5,4,2,4,5,3,5,5,5,5,5,5,4,4,3,3,4,4,4,2,4,4,4,4,4,2,2,3,3,3, ,3, ,4, ,4,4.44444444444444,4.33333333333333,2,4,2,2,5,1,2,4,1,1,2,3,3,3,2,2,3.625,3.33333333333333,3.11111111111111,3.75,3.5
3319,1,0,0, ,2,1,3,2,2,3,3,3,3,4,2,5,5,2,4,4,2,4,3,4,3,4,2,4,4,2,4,4,4,3,4,5,4,3,3,3,4,4,2,3,3,4,2,4,4,4, , , , , , , , , ,3.90909090909091,3.66666666666667,4.16666666666667,3,4,2,4,4,2,4,2,2,2,2,4,4,3,2,4,3.625,3.44444444444444,2.55555555555556,3.5,3.7
3319,4,0,0, ,2,1,2,2,4,1,3,2,3,4,2,5,4,1,3,4,4,2,4,5,3,5,3,4,4,3,4,3,3,3,4,5,4,3,4,3,4,4,4,2,1,4,1,3,4,5, , , , , , , , , ,3.27272727272727,4.11111111111111,3.83333333333333,4,3,2,4,5,3,2,2,1,2,2,4,3,3,2,5,3,3.44444444444444,2.55555555555556,2.875,4.2
3320,1,2,0, ,1,2,4,1,4,1,4,4,4,4,4,5,5,2,3,1,4,3,5,1,2,5,2,3,1,3,5,4,2,5,3,4,1,4,4,4,5,3,1,5,2,3,4,5,1,4, , , , , , , , , ,3.55555555555556,4.11111111111111,3.33333333333333,2,4,5,5,4,4,5,2,5,5,5,2,3,2,1,2,3.75,4.33333333333333,4.22222222222222,2,3.7
3320,4,2,0, ,1,2,5,3,4,2,5, ,4,5,5,5,5,1,4,3,4,5,2,1,4, , ,5,2,3,5,5,2,4,4,5,1,4,5,4,2,5,4,5,4,5,1,4,1,5, , , , , , , , , ,3,4.11111111111111,4.33333333333333, , ,5,3,5,4,2,1,5,4,5,1,3,2,4,5,5,3.66666666666667,4.11111111111111,2.875,4.77777777777778
3326,1,0,0, ,1,1,3,1,4,1,4,5,4,2,4,3,3,1,4,5,4,3,5,3,4,5,4,4,3,3,3,2,1,5,2,3,4,4,3,3,3,4,2,3,2,3,3,4,2,3,3,2,1, ,2, ,1, ,3,3.36363636363636,4,3.83333333333333,1,2,2,5,5,5,4,4,3,3,4,2,3,3,3,3,2.5,4.44444444444444,3.66666666666667,2.75,3.4
3326,4,0,0, ,1,1,4,1,4,1,3,4,4,3,4,4,5,1,5,4,4,4,4,3,3,4,4,4,2,4,3,4,1,5,2,4,4,4,4,4,3,5,2,3,2,4,2,4,2,1,2,3,2, ,1, ,2, ,3,3.27272727272727,3.55555555555556,3.83333333333333,2,2,2,5,5,5,4,3,3,4,4,2,2,2,3,4,3.5,4.33333333333333,3.88888888888889,2.25,3.4
3327,1,0,0, ,2,2,3,3,3,5,3,2,4,3,2,5,3,4,5,5,3,3,1,3,4,3,4,2,4,1,4,5,5,3,5,4,3,3,3,3,3,2,5,2,5,4,3,3,4,4, , , , , , , , , ,2.90909090909091,4.44444444444444,3.66666666666667,4,2,3,3,2,1,1,3,3,2,2,4,5,3,3,3,3.125,2.22222222222222,2.88888888888889,4.5,3.6
3327,4,0,0, ,2,2,5,3,3,1,4,2,4,4,4,5,5,3,5,3,3,2,2,5,3,4,2,4,3,4,5,5,2,3,2,4,2,4,4,4,1,4,4,3,3,4,2,3,2,5, , , , , , , , , ,3.18181818181818,4.22222222222222,3.66666666666667,4,4,4,3,3,4,2,2,1,3,4,2,2,2,5,4,4.125,3.22222222222222,3.11111111111111,2.25,4.3
3330,1,0,0, ,2,2,4,2,3,1,5,4,5,1,4,4,3,1,5,4,2,4,5,1,5,4,5,5,5,1,3,4,1,4,2,1,4,5,5,4,2,5,1,3,4,3,3,4,2,4,4,3,3,2, ,1, ,4, ,3.45454545454545,4,4.5,2,1,2,4,5,5,5,5,5,1,4,2,5,2,4,3,3.125,4.77777777777778,3.88888888888889,3.125,3.3
3330,4,0,0, ,2,2,5,4,2,3,5,5,3,4,1,5,3,1,4,5,4,3,2,5,5,5,4,5,4,4,3,2,4,2,4,4,5,5,5,5,2,3,4,4,5,4,3,4,2,4,4,4,2,3, ,1, ,4, ,3.63636363636364,3.88888888888889,3.5,1,2,1,2,5,2,2,2,1,2,4,5,2,1,4,3,2.5,3.33333333333333,2.88888888888889,3.75,4.1
3334,1,0,0, ,2,3,5,1,5,1,4,2,5,4,4,5,5,1,5,3,4,4,3,1,4,5,1,4,2,2,4,5,1,5,1,4,3,4,4,4,3,5,2,5,4,4,3,5,3,3,2,2,2, , ,4, , , ,4.72727272727273,5,4.16666666666667,4,5,3,5,5,5,4,2,5,4,3,2,4,2,3,3,4.5,4.44444444444444,4.22222222222222,2.625,3.9
3334,4,0,0, ,1,3,5,2,5,1,5,5,4,3,4,4,5,1,4,5,4,4,2,1,4,4,1,4,1,3,4,5,4,5,3,4,3,4,4,5,4,5,3,4,4,4,2,3,3,4,2,3,3, ,1, ,1, ,5,3,3.88888888888889,2.83333333333333,1,5,3,4,5,2,3,3,5,5,3,2,3,1,2,4,4.125,3.44444444444444,4.22222222222222,2.875,3.9
3336,1,0,0, ,1,1,3,1,5,1,5,5,5,1,4,5,5,1,5,2,5,5,5,1,3,5,3,3,1,3,5,4,1,4,3,5,4,4,5,2,4,5,1,5,3,5,1,4,1,4, , , , , , , , , ,3.45454545454545,3.66666666666667,3,1,3,2,5,5,5,5,5,5,5,5,2,3,4,2,5,3.5,4.55555555555556,4.88888888888889,2.625,4.6
3339,1,0,0, ,2,2,5,3,3,1,4,4,4,3,3,5,4,3,4,2,4,3,3,3,2,5,2,5,4,5,5,4,2,3,2,4,3,4,3,4,4,4,2,2,3,5,4,3,3,3, , , , , , , , , ,3.54545454545455,4.33333333333333,3.66666666666667,2,4,3,3,3,4,4,3,3,2,3,3,1,2,2,2,3.625,3.66666666666667,2.88888888888889,2,3.9
3339,4,0,0, ,2,2,4,1,3,1,5,2,4,2,4,5,4,1,5,4,3,3,4,3,2,4,3,5,2,4,4,3,2,3,2,5,4,4,5,4,1,4,2,4,2,4,5,5,4,4, , , , , , , , , ,3.90909090909091,4.55555555555556,4.33333333333333,4,3,2,5,5,4,4,4,3,4,2,2,2,2,5,1,3.375,4.44444444444444,3.66666666666667,2.125,4
3341,1,0,0, ,1,2,3,4,4,3,3,4,4,3,3,3,4,2,4,4,3,2,3,3,3,4,5,3,3,4,3,3,3,3,2,3,4,4,3,3,3,4,4,3,3,3,3,3,3,2,2,3,4, ,3, ,2, ,3,3,3.22222222222222,3.5,2,1,2,2,4,3,2,3,3,3,3,3,2,3,3,3,2.625,3.11111111111111,3.22222222222222,2.875,3
3341,4,0,0, ,1,2,4,2,5,1,5,3,5,1,5,5,4,1,5,2,5,3,4,1,4,4,3,5,2,3,5,4,1,5,3,4,4,5,5,5,3,5,1,4,3,4,2,4,2,4,3,2,2, ,4, ,1, ,3,2.72727272727273,4.44444444444444,3.33333333333333,3,3,2,4,5,5,5,5,5,4,4,1,3,1,3,4,3.5,4.66666666666667,4.66666666666667,2.25,4.3
3346,1,0,0, ,2,2,5,2,3,1,4,3,3,4,2,5,5,2,5,1,5,5,4,4,3,5,2,4,4,3,3,3,4,2,1,5,4,5,4,4,1,5,2,3,1,4,1,4,4,5,3,3,3, , ,3, , , ,2.90909090909091,3.88888888888889,3.5,3,4,2,4,4,2,4,2,2,2,2,4,3,2,5,5,4,3.77777777777778,2.77777777777778,2,4.6
3346,4,0,0, ,2,2,1,1,3,2,3,4,5,2,3,5,3,2,5,3,3,2,3,2,2,5,5,3,4,4,3,4,4,4,1,5,5,5,3,3,2,3,2,5,4,5,1,2,5,4,2,2,3, , ,3, ,4, ,2,4.11111111111111,2.66666666666667,2,1,1,5,4,2,4,4,4,2,1,3,2,3,4,5,2.125,3.66666666666667,3.44444444444444,2.5,4.2
3350,1,2,0, ,1,2,3,1,3,1,2,3,4,3,3,3,4,2,5,2,3,3,4,3.5,2.5,2.5,4,5,2,3.5,2,4,3,4,3,4,3,4,4,3,2,5,2,4,2,3.5,2,3.5,2,1, , , , , , , , , ,3.05,4,3.33333333333333,3,2,3,5,4,3,4,3, ,4,4,3, ,3,4,4,3.375,4.05555555555556,3.875,2.35714285714286,2.9
3350,4,2,0, ,1,2,4,2,5,4,5,1,4,5,4,5,5,1,4,3,2,5,5, ,1,5,4,5,1,3,5,4,3,5,5,3,4,5,3,5,2,5,4,4,5,2,1,5,3,1, , , , , , , , , ,3.09090909090909,3.88888888888889,4,5,2,2,4,5,3,2,1, ,5,3,2,3,1,4,5,4,4.22222222222222,3.75,3,3.7
3357,1,0,0, ,1,1,2,2,3,3,2,3,5,4,4,5,4,1,4,4,3,4,4,1,5,2,4,4,2,3,4,5,3,5,3,4,3,5,5,4,3,5,5,4,4,3,3,3,4,2,3,3,2, ,2, ,1, ,2,2.72727272727273,2.57142857142857,2,3,2,3,4,5,3,1,2,5,4,2,2,3,2,3,3,3.5,3.77777777777778,3.77777777777778,3.25,3.1
3357,4,0,0, ,1,1,3,1,4,1,4,3,5,2,3,4,5,1,4,3,4,4,5,2,4,5,3,4,1,4,5,5,2,5,2,4,3,5,5,2,4,5,1,2,3,4,2,5,1,3,2,3,1, ,1, ,1, ,3,2.90909090909091,3.33333333333333,3,3,3,3,5,5,4,5,4,4,5,5,3,2,4,2,4,3.875,4.77777777777778,4.22222222222222,2.75,3.9
3361,4,0,0, ,2,3,5,4,5,2,3,3,4,4,4,5,5,4,5,4,5,4,3,2,4,3,4,4,4,2,4,5,4,5,5,5,5,4,5,2,1,5,4,4,5,4,3,4,4,1,3,4,2,2, ,3, ,4, ,4.63636363636364,4.55555555555556,3.83333333333333,3,2,1,2,2,2,2,2,4,2,2,2,4,4,5,3,3.75,3,3.77777777777778,3.75,3.8
3362,1,0,0, ,2,2,2,1,4,1,4,4,4,1,4,3,3,2,4,4,4,3,3,3,5,4,4,4,3,3,3,3,2,3,2,4,4,4,4,3,3,4,2,4,2,3,2,4,2,3,3,3,3, , , , , , ,3.09090909090909,4,3.5,2,2,2,5,4,4,4,5,3,3,4,2,3,3,3,4,2.625,4,3.77777777777778,2.75,3.5
3362,4,0,0, ,2,2,5,2, ,1,4, ,5,3,5,5,4,1,5,3,4,4,5,1,5,4,2,4,1,3,2,5,1,5,1,3,2,4,4,4,4,5,1,4,2,1,2,5,2,2,3,3,2,3, ,3, ,4, ,3.72727272727273,4.33333333333333,3.66666666666667, ,4,4,4,5,5,5,3,5,5,4,1,3,2,2,4,4.42857142857143,4.66666666666667,4.375,2.25,3.1
3363,1,0,0, ,1,2,4,2,5,2,5,4,5,1,3,5,5,1,5,4,5,4,5,3,4,5,1,4,1,3,5,5,4,5,4,4,2,5,5,2,2,5,2,5,3,4,2,5,2,4,2,3,3, ,2, ,1, ,3,1.90909090909091,4.5,4.16666666666667,2,5,4,4,5,2,4,5,3,5,4,3,3,4,4,4,4.25,4.33333333333333,4.66666666666667,3.375,4.5
3363,4,0,0, ,1,2,4,2,3,3,4,4,3,4,2,4,5,1,5,4,4,4,4,2,4,3,1,4,3, ,3,2,2,2,2,3,4,4,3,2,4,4,2,3,4,3,1,4,4,2,3,1,2, ,2, ,1, ,4,3.45454545454545,4.33333333333333,4.16666666666667,2,5,2,4,5,4,4,2,4,3,2,4, ,4,2,5,3.5,4,3,3.57142857142857,3.3
3368,1,0,0, ,2,1,4,4,4,1,5,4,4,2,4,4,4,1,4,4,4,4,4,2,2,4,2,4,2,2,4,5,4,4,4,4,2,4,4,2,4,5,4,4,4,4,4,4,2,5,2,3,2,3, ,4, ,4, ,4,4,4,2,4,4,2,5,2,2,4,4,4,4,2,4,4,2,2,4,3.44444444444444,4,3.125,3.8
3368,4,0,0, ,2,1,4,3,4,1,5,2,4,2,2,4,5,3,3,4,3,4,4,4,3,5,1,4,1,2,4,4,1,4,3,5,1,4,4,2,2,4,2,3,4,4,1,4,2,4,4,3,3,2, ,4, ,4, ,4.09090909090909,4.22222222222222,4.5,4,5,5,3,3,5,4,4,2,5,4,4,4,4,4,5,4.375,3.88888888888889,3.66666666666667,3.375,4.3
3372,1,0,0, ,1,2,4,3,2,4,3,1,3,4,3,4,3,1,3,4,3,3,3,5,4,4,3,3,3,2,3,2,4,3,4,3,3,3,3,2,4,3,3,4,5,3,3,2,4,3,2,3,3, ,2, ,1, ,3,2.72727272727273,3.44444444444444,2.66666666666667,5,3,3,3,5,2,3,2,1,3,2,3,4,4,2,3,3.25,3,2.55555555555556,4,3.1
3372,4,0,0, ,1,2,4,3,3,1,3,1,4,4,1,5,5,1,4,5,2,3,4,5,4,4,3,3,5,2,3,5,3,5,3,4,5,4,3,1,2,4,3,2,3,3,3,4,5,2,2,1,2, ,1, ,1, ,5,3.81818181818182,4.22222222222222,3.33333333333333,5,3,1,3,5,3,3,2,1,1,1,5,4,5,4,3,3.75,3.66666666666667,2.44444444444444,3.75,3.3
3377,1,2,0, ,1,1,2,4,5,1,4,4,5,2,3,4,5,2,5,4,4,3,2,1,3,3,4,3,1,2,3,3,1,4,2,3,3,4,4,3,5,4,2,3,2,2,3,4,2,3,2,1,1, ,1, ,1, ,3,2.63636363636364,3.88888888888889,3.83333333333333,2,2,3,2,4,5,4,4,5,5,4,3,4,3,1,3,3,3.66666666666667,4.33333333333333,2.75,3
3377,4,2,0, ,1,1,2,2,4,1,3,4,4,2,4,3,4,1,5,2,3,3,4,1,2,4,4,3,1,3,3,4,2,4,2,4,3,4,4,3,4,5,1,4,1,4,2,4,3,4,3,3,2, ,1, ,1, ,3,2.63636363636364,4.33333333333333,3.16666666666667,2,2,3,4,5,4,5,4,5,5,3,2,3,3,2,4,3.125,4.11111111111111,4.22222222222222,2,3.4
3378,1,0,0, ,1,3,3,1,4,1,4,2,5,4,4,4,4,1,5,3,4,3,4,1,2,4,2,4,2,3,4,4,2,5,2,2,3,3,4,3,3,5,1,4,3,4,2,4,2,1,2,2,2, ,1, ,1, ,4,3.09090909090909,4.33333333333333,3.66666666666667,4,4,3,5,5,4,5,2,5,4,4,2,3,3,3,4,3.75,4.33333333333333,4.11111111111111,2.375,3.4
3378,4,0,0, ,2,3,2,4,5,1,4,3,4,3,4,5,4,2,5,3,4,3,5,4,3,2,3,3,4,3,4,4,1,4,1,4,3,4,5,3,2,4,3,4,3,3,4,4,2,1,2,3,3,3, ,4, ,1, ,4.09090909090909,4.44444444444444,4,3,3,3,2,4,5,3,3,2,2,4,2,3,3,4,2,3.25,3.77777777777778,3.77777777777778,2.375,3.3
3391,1,0,0, ,2,2,3,4,5,3,3,3,4,2,4,5,3,2,4,3,3,3,4,1,4,3,4,4,2,2,3,4,2,4,4,4,4,4,4,3,3,4,2,3,4,3,3,2,3,2,3,3,4,1, ,5, ,1, ,3.63636363636364,4.44444444444444,3.66666666666667,3,2,2,2,4,4,4,4,5,4,3,2,4,3,3,3,3,3.55555555555556,4,3.375,3.2
3391,4,0,0, ,2,2,5,4,3,4,5,1,2,4,1,5,4,3,4,4,2,3,1,5,5,5,4,4,4,1,4,5,5,5,4,2,4,4,4,2,2,4,3,5,4,4,2,2,4,2,2,3,3,2, ,4, ,4, ,4.27272727272727,4.44444444444444,3.66666666666667,5,2,2,2,3,1,3,2,1,2,2,5,5,4,4,4,3.75,2.44444444444444,3.11111111111111,4.375,3.7
3393,1,0,0, ,1,1,2,2,5,2,4,4,4,5,4,4,3,3,4,4,4,3,4,3,4,4,3,4,3,4,4,4,2,4,3,1,4,5,4,4,4,4,3,3,2,5,3,4,3,2,3,3,3, ,3, ,2, ,3,2.72727272727273,3.22222222222222,3,2,3,2,4,3,4,3,1,3,3,3,2,2,2,2,3,2.875,3.88888888888889,3.33333333333333,2.625,3.3
3393,4,0,0, ,1,1,2,2,4,2,4,4,4,5,4,4,3,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,3,2,3,4,4,4,3,4,4,4,2,4,4,4,3,1,3,3,3, ,3, ,2, ,3,2.90909090909091,2.66666666666667,3,2,2,3,4,3,3,2,1,3,3,3,2,2,2,3,2,3,3.55555555555556,3.33333333333333,2.625,3.2
3406,1,0,0, ,2,2,3,2,5,1,4,5,5,1,3,4,4,1,5,4,5,3,4,1,3,4,3,4,2,4,3,4,3,4,2,5,4,5,5,3,3,5,2,5,3,4,2,4,1,4,2,3,2,2, ,4, ,1, ,3.81818181818182,4.33333333333333,4,1,3,2,4,5,3,4,5,5,4,5,3,2,3,3,4,3.125,4.22222222222222,4.77777777777778,2.625,4
3406,4,0,0, ,2,2,5,3,4,3,4,3,4,2,4,5,4,2,4,4,4,2,4,4,5,5,3,4,5,3,5,5,5,3,5,4,5,5,4,4,3,4,3,2,2,5,3,5,4,4,3,4,2,3, ,3, ,4, ,4.18181818181818,4.22222222222222,4.33333333333333,3,3,1,3,4,1,3,4,2,1,2,2,3,2,3,3,3.375,3.66666666666667,2.88888888888889,3.25,4.2
3411,1,0,0, ,1,3,2,3,4,2,4,5,4,4,5,3,3,1,5,3,5,3,2,5,2,2,5,2,5,5,3,5,4,4,2,2,4,4,4,4,3,3,2,3,5,2,5,2,2,1,1,4,2, ,2, ,1, ,2,2.36363636363636,4,3.16666666666667,1,1,2,3,5,2,4,2,1,1,4,1,1,2,3,1,2.5,3.11111111111111,3.11111111111111,2.25,2.6
3411,4,0,0, ,2,3,4,5,5,2,4,3,5,2,5,5,5,1,5,5,5,3,5,1,4,4,4,2,1,3,5,5,4,5,2,4,4,5,5,4,1,5,2,5,3,3,4,3,1,3,3,4,3,3, ,4, ,4, ,3.72727272727273,4.77777777777778,4.33333333333333,3,2,2,1,5,2,4,4,5,5,5,1,3,2,5,2,3.625,3.55555555555556,4.88888888888889,2.75,4
3413,1,0,0, ,1,1,4,2,4,1,4,4,3,4,3,4,5,2,4,4,2,4,4,2,3,4,2,4,4,3,3,2,2,3,3,3,3, ,4,3,2,5,4,2,4,4,2,4,4,2,2,3,1, ,2, ,1, ,3,3.09090909090909,4.11111111111111,3,2,4,3,4,4,4,2,2,4,2,2,3,3,3,4,4,3.625,3.625,3,3,3.4
3414,1,0,0, ,1,2,5,4,3,2,4,2,4,4,2,5,3,1,5,4,3,4,2,2,4,5,1,5,5,3,4,3,2,4,4,4,2,5,4,2,3,5,4,5,5,3,1,3,4,1,3,3,3, ,1, ,2, ,1,3.72727272727273,4,3.5,4,5,4,2,5,4,2,2,4,1,2,4,3,4,3,5,4.125,3.55555555555556,3.33333333333333,3.75,3.7
